"","sp","lon","lat","grupo"
"24548","Piptocarpha axillaris (Less.) Baker",-50.033,-25.221,"plants"
"24549","Piptocarpha axillaris (Less.) Baker",-50.344,-25.301,"plants"
"24550","Piptocarpha axillaris (Less.) Baker",-52.826,-25.474,"plants"
"24551","Piptocarpha axillaris (Less.) Baker",-49.347,-25.583,"plants"
"24552","Piptocarpha axillaris (Less.) Baker",-50.251,-25.651,"plants"
"24553","Piptocarpha axillaris (Less.) Baker",-50.556,-25.668,"plants"
"24554","Piptocarpha axillaris (Less.) Baker",-49.715,-25.816,"plants"
"24555","Piptocarpha axillaris (Less.) Baker",-50.326,-25.854,"plants"
"24556","Piptocarpha axillaris (Less.) Baker",-51.519,-26.096,"plants"
"24557","Piptocarpha axillaris (Less.) Baker",-50.133,-26.103,"plants"
"24558","Piptocarpha axillaris (Less.) Baker",-50.491,-26.191,"plants"
"24559","Piptocarpha axillaris (Less.) Baker",-50.229,-26.247,"plants"
"24560","Piptocarpha axillaris (Less.) Baker",-53.64,-26.28,"plants"
"24561","Piptocarpha axillaris (Less.) Baker",-49.591,-26.46,"plants"
"24562","Piptocarpha axillaris (Less.) Baker",-50.4,-26.548,"plants"
"24563","Piptocarpha axillaris (Less.) Baker",-50.13,-26.64,"plants"
"24564","Piptocarpha axillaris (Less.) Baker",-52.74,-26.73,"plants"
"24565","Piptocarpha axillaris (Less.) Baker",-50.218,-27.183,"plants"
"24566","Piptocarpha axillaris (Less.) Baker",-52.997,-27.358,"plants"
"24567","Piptocarpha axillaris (Less.) Baker",-50.038,-27.361,"plants"
"24568","Piptocarpha axillaris (Less.) Baker",-49.317,-27.538,"plants"
"24569","Piptocarpha axillaris (Less.) Baker",-49.59,-27.63,"plants"
"24570","Piptocarpha axillaris (Less.) Baker",-52.265,-27.635,"plants"
"24571","Piptocarpha axillaris (Less.) Baker",-51.931,-27.918,"plants"
"24572","Piptocarpha axillaris (Less.) Baker",-50.895,-27.99,"plants"
"24573","Piptocarpha axillaris (Less.) Baker",-53.52,-28.003,"plants"
"24574","Piptocarpha axillaris (Less.) Baker",-52.211,-28.041,"plants"
"24575","Piptocarpha axillaris (Less.) Baker",-50.716,-28.214,"plants"
"24576","Piptocarpha axillaris (Less.) Baker",-50.217,-24.175,"plants"
"24577","Piptocarpha axillaris (Less.) Baker",-51.837,-24.771,"plants"
"24578","Piptocarpha axillaris (Less.) Baker",-51.285,-25.075,"plants"
"24579","Piptocarpha axillaris (Less.) Baker",-50.686,-25.408,"plants"
"24580","Piptocarpha axillaris (Less.) Baker",-51.059,-25.807,"plants"
"24581","Piptocarpha axillaris (Less.) Baker",-51.816,-26.252,"plants"
"24582","Piptocarpha axillaris (Less.) Baker",-51.334,-26.266,"plants"
"24583","Piptocarpha axillaris (Less.) Baker",-50.58,-26.381,"plants"
"24584","Piptocarpha axillaris (Less.) Baker",-51.93,-26.64,"plants"
"24585","Piptocarpha axillaris (Less.) Baker",-51.573,-26.642,"plants"
"24586","Piptocarpha axillaris (Less.) Baker",-50.671,-26.73,"plants"
"24587","Piptocarpha axillaris (Less.) Baker",-52.017,-26.82,"plants"
"24588","Piptocarpha axillaris (Less.) Baker",-49.697,-22.406,"plants"
"24589","Piptocarpha axillaris (Less.) Baker",-51.826,-23.279,"plants"
"24590","Piptocarpha axillaris (Less.) Baker",-47.428,-19.886,"plants"
"24591","Piptocarpha axillaris (Less.) Baker",-46.572,-20.517,"plants"
"24592","Piptocarpha axillaris (Less.) Baker",-44.609,-21.353,"plants"
"24593","Piptocarpha axillaris (Less.) Baker",-44.892,-21.409,"plants"
"24594","Piptocarpha axillaris (Less.) Baker",-44.921,-21.883,"plants"
"24595","Piptocarpha axillaris (Less.) Baker",-47.842,-21.968,"plants"
"24596","Piptocarpha axillaris (Less.) Baker",-45.799,-22.108,"plants"
"24597","Piptocarpha axillaris (Less.) Baker",-45.968,-22.223,"plants"
"24598","Piptocarpha axillaris (Less.) Baker",-47.831,-22.255,"plants"
"24599","Piptocarpha axillaris (Less.) Baker",-48.071,-22.305,"plants"
"24600","Piptocarpha axillaris (Less.) Baker",-47.477,-22.358,"plants"
"24601","Piptocarpha axillaris (Less.) Baker",-47.761,-22.414,"plants"
"24602","Piptocarpha axillaris (Less.) Baker",-46.643,-22.501,"plants"
"24603","Piptocarpha axillaris (Less.) Baker",-46.668,-22.689,"plants"
"24604","Piptocarpha axillaris (Less.) Baker",-48.368,-23.404,"plants"
"24605","Piptocarpha axillaris (Less.) Baker",-51.254,-23.45,"plants"
"24606","Piptocarpha axillaris (Less.) Baker",-50.769,-23.749,"plants"
"24607","Piptocarpha axillaris (Less.) Baker",-43.901,-20.979,"plants"
"24608","Piptocarpha axillaris (Less.) Baker",-44.152,-21.082,"plants"
"24609","Piptocarpha axillaris (Less.) Baker",-43.703,-21.191,"plants"
"24610","Piptocarpha axillaris (Less.) Baker",-43.929,-21.209,"plants"
"24611","Piptocarpha axillaris (Less.) Baker",-44.986,-21.331,"plants"
"24612","Piptocarpha axillaris (Less.) Baker",-44.101,-21.488,"plants"
"24613","Piptocarpha axillaris (Less.) Baker",-46.729,-21.91,"plants"
"24614","Piptocarpha axillaris (Less.) Baker",-46.567,-22.048,"plants"
"24615","Piptocarpha axillaris (Less.) Baker",-46.556,-21.773,"plants"
"24616","Piptocarpha axillaris (Less.) Baker",-53.526,-24.404,"plants"
"24617","Piptocarpha axillaris (Less.) Baker",-54.428,-25.627,"plants"
"24618","Piptocarpha axillaris (Less.) Baker",-52.545,-29.406,"plants"
"24619","Piptocarpha axillaris (Less.) Baker",-50.939,-29.597,"plants"
"24620","Piptocarpha axillaris (Less.) Baker",-54.22,-29.618,"plants"
"24621","Piptocarpha axillaris (Less.) Baker",-50.978,-29.855,"plants"
"24622","Piptocarpha axillaris (Less.) Baker",-49.418,-24.077,"plants"
"24623","Piptocarpha axillaris (Less.) Baker",-52.35,-24.195,"plants"
"24624","Piptocarpha axillaris (Less.) Baker",-52.2,-27,"plants"
"24625","Piptocarpha axillaris (Less.) Baker",-51.611,-29.185,"plants"
"24626","Piptocarpha axillaris (Less.) Baker",-50.781,-29.379,"plants"
"24627","Piptocarpha axillaris (Less.) Baker",-51.104,-29.381,"plants"
"24628","Piptocarpha axillaris (Less.) Baker",-50.366,-29.602,"plants"
"24629","Plinia complanata M.L.Kawas. & B.Holst",-44.841,-23.337,"plants"
"24630","Plinia complanata M.L.Kawas. & B.Holst",-47.896,-24.615,"plants"
"24631","Plinia complanata M.L.Kawas. & B.Holst",-44.781,-23.283,"plants"
"24632","Plinia complanata M.L.Kawas. & B.Holst",-45.357,-23.841,"plants"
"24633","Plinia complanata M.L.Kawas. & B.Holst",-47.921,-24.182,"plants"
"24634","Plinia complanata M.L.Kawas. & B.Holst",-48.071,-24.231,"plants"
"24635","Plinia complanata M.L.Kawas. & B.Holst",-47.249,-24.521,"plants"
"24636","Plinia complanata M.L.Kawas. & B.Holst",-45.753,-23.624,"plants"
"24637","Plinia complanata M.L.Kawas. & B.Holst",-48.421,-24.269,"plants"
"24638","Plinia complanata M.L.Kawas. & B.Holst",-45.322,-23.327,"plants"
"24639","Plinia complanata M.L.Kawas. & B.Holst",-49.128,-24.969,"plants"
"24640","Plinia cordifolia (D.Legrand) Sobral",-48.716,-25.603,"plants"
"24641","Plinia cordifolia (D.Legrand) Sobral",-48.871,-26.82,"plants"
"24642","Plinia cordifolia (D.Legrand) Sobral",-48.901,-25.333,"plants"
"24643","Plinia cordifolia (D.Legrand) Sobral",-49.141,-26.187,"plants"
"24644","Plinia cordifolia (D.Legrand) Sobral",-50.13,-27,"plants"
"24645","Plinia cordifolia (D.Legrand) Sobral",-50.13,-27.18,"plants"
"24646","Plinia cordifolia (D.Legrand) Sobral",-49.41,-27.36,"plants"
"24647","Plinia cordifolia (D.Legrand) Sobral",-50.007,-29.443,"plants"
"24648","Plinia cordifolia (D.Legrand) Sobral",-49.41,-26.46,"plants"
"24649","Plinia cordifolia (D.Legrand) Sobral",-49.41,-26.55,"plants"
"24650","Plinia cordifolia (D.Legrand) Sobral",-49.538,-26.896,"plants"
"24651","Plinia cordifolia (D.Legrand) Sobral",-49.15,-27.628,"plants"
"24652","Plinia cordifolia (D.Legrand) Sobral",-48.97,-25.523,"plants"
"24653","Plinia cordifolia (D.Legrand) Sobral",-48.859,-25.609,"plants"
"24654","Plinia cordifolia (D.Legrand) Sobral",-48.691,-25.627,"plants"
"24655","Plinia cordifolia (D.Legrand) Sobral",-48.826,-25.251,"plants"
"24656","Plinia edulis (Vell.) Sobral",-40.615,-19.921,"plants"
"24657","Plinia edulis (Vell.) Sobral",-42.006,-22.312,"plants"
"24658","Plinia edulis (Vell.) Sobral",-42.03,-22.437,"plants"
"24659","Plinia edulis (Vell.) Sobral",-42.287,-22.541,"plants"
"24660","Plinia edulis (Vell.) Sobral",-42.455,-22.629,"plants"
"24661","Plinia edulis (Vell.) Sobral",-44.841,-23.337,"plants"
"24662","Plinia edulis (Vell.) Sobral",-45.131,-23.421,"plants"
"24663","Plinia edulis (Vell.) Sobral",-48.711,-25.436,"plants"
"24664","Plinia edulis (Vell.) Sobral",-48.874,-25.51,"plants"
"24665","Plinia edulis (Vell.) Sobral",-48.78,-27,"plants"
"24666","Plinia edulis (Vell.) Sobral",-49.68,-28.8,"plants"
"24667","Plinia edulis (Vell.) Sobral",-49.857,-29.369,"plants"
"24668","Plinia edulis (Vell.) Sobral",-41.65,-21.805,"plants"
"24669","Plinia edulis (Vell.) Sobral",-43.23,-22.959,"plants"
"24670","Plinia edulis (Vell.) Sobral",-44.781,-23.283,"plants"
"24671","Plinia edulis (Vell.) Sobral",-47.249,-24.521,"plants"
"24672","Plinia edulis (Vell.) Sobral",-48.871,-26.82,"plants"
"24673","Plinia edulis (Vell.) Sobral",-48.78,-27.18,"plants"
"24674","Plinia edulis (Vell.) Sobral",-49.77,-27.27,"plants"
"24675","Plinia edulis (Vell.) Sobral",-48.78,-27.54,"plants"
"24676","Plinia edulis (Vell.) Sobral",-42.004,-21.978,"plants"
"24677","Plinia edulis (Vell.) Sobral",-42.531,-22.305,"plants"
"24678","Plinia edulis (Vell.) Sobral",-44.792,-23.297,"plants"
"24679","Plinia edulis (Vell.) Sobral",-42.95,-22.454,"plants"
"24680","Plinia edulis (Vell.) Sobral",-43.158,-22.535,"plants"
"24681","Plinia peruviana (Poir.) Govaerts",-40.022,-19.159,"plants"
"24682","Plinia peruviana (Poir.) Govaerts",-40.077,-19.455,"plants"
"24683","Plinia peruviana (Poir.) Govaerts",-40.615,-19.921,"plants"
"24684","Plinia peruviana (Poir.) Govaerts",-41.74,-20.493,"plants"
"24685","Plinia peruviana (Poir.) Govaerts",-41.844,-20.441,"plants"
"24686","Plinia peruviana (Poir.) Govaerts",-42.865,-19.627,"plants"
"24687","Plinia peruviana (Poir.) Govaerts",-43.117,-19.847,"plants"
"24688","Plinia peruviana (Poir.) Govaerts",-42.03,-22.437,"plants"
"24689","Plinia peruviana (Poir.) Govaerts",-42.287,-22.541,"plants"
"24690","Plinia peruviana (Poir.) Govaerts",-48.874,-25.51,"plants"
"24691","Plinia peruviana (Poir.) Govaerts",-49.499,-28.711,"plants"
"24692","Plinia peruviana (Poir.) Govaerts",-49.86,-29.07,"plants"
"24693","Plinia peruviana (Poir.) Govaerts",-43.828,-22.803,"plants"
"24694","Plinia peruviana (Poir.) Govaerts",-43.23,-22.959,"plants"
"24695","Plinia peruviana (Poir.) Govaerts",-44.252,-23.149,"plants"
"24696","Plinia peruviana (Poir.) Govaerts",-49.052,-26.463,"plants"
"24697","Plinia peruviana (Poir.) Govaerts",-49.41,-27.09,"plants"
"24698","Plinia peruviana (Poir.) Govaerts",-48.78,-27.18,"plants"
"24699","Plinia peruviana (Poir.) Govaerts",-48.78,-27.36,"plants"
"24700","Plinia peruviana (Poir.) Govaerts",-48.78,-27.54,"plants"
"24701","Plinia peruviana (Poir.) Govaerts",-48.78,-27.99,"plants"
"24702","Plinia peruviana (Poir.) Govaerts",-48.959,-28.263,"plants"
"24703","Plinia peruviana (Poir.) Govaerts",-49.232,-28.353,"plants"
"24704","Plinia peruviana (Poir.) Govaerts",-46.768,-23.468,"plants"
"24705","Plinia peruviana (Poir.) Govaerts",-46.625,-23.656,"plants"
"24706","Plinia peruviana (Poir.) Govaerts",-48.901,-25.333,"plants"
"24707","Plinia peruviana (Poir.) Govaerts",-49.947,-26.549,"plants"
"24708","Plinia peruviana (Poir.) Govaerts",-49.28,-25.659,"plants"
"24709","Plinia peruviana (Poir.) Govaerts",-49.719,-24.111,"plants"
"24710","Plinia peruviana (Poir.) Govaerts",-50.648,-24.995,"plants"
"24711","Plinia peruviana (Poir.) Govaerts",-50.033,-25.221,"plants"
"24712","Plinia peruviana (Poir.) Govaerts",-50.326,-25.854,"plants"
"24713","Plinia peruviana (Poir.) Govaerts",-53.294,-26.329,"plants"
"24714","Plinia peruviana (Poir.) Govaerts",-50.4,-26.548,"plants"
"24715","Plinia peruviana (Poir.) Govaerts",-52.294,-26.822,"plants"
"24716","Plinia peruviana (Poir.) Govaerts",-52.997,-27.358,"plants"
"24717","Plinia peruviana (Poir.) Govaerts",-51.706,-27.405,"plants"
"24718","Plinia peruviana (Poir.) Govaerts",-51.174,-27.579,"plants"
"24719","Plinia peruviana (Poir.) Govaerts",-51.398,-27.838,"plants"
"24720","Plinia peruviana (Poir.) Govaerts",-52.347,-28.084,"plants"
"24721","Plinia peruviana (Poir.) Govaerts",-51.588,-28.114,"plants"
"24722","Plinia peruviana (Poir.) Govaerts",-50.563,-28.416,"plants"
"24723","Plinia peruviana (Poir.) Govaerts",-52.406,-25.241,"plants"
"24724","Plinia peruviana (Poir.) Govaerts",-51.468,-25.352,"plants"
"24725","Plinia peruviana (Poir.) Govaerts",-50.686,-25.408,"plants"
"24726","Plinia peruviana (Poir.) Govaerts",-52.403,-25.464,"plants"
"24727","Plinia peruviana (Poir.) Govaerts",-52.275,-22.597,"plants"
"24728","Plinia peruviana (Poir.) Govaerts",-50.675,-22.736,"plants"
"24729","Plinia peruviana (Poir.) Govaerts",-52.791,-23.077,"plants"
"24730","Plinia peruviana (Poir.) Govaerts",-51.032,-23.256,"plants"
"24731","Plinia peruviana (Poir.) Govaerts",-51.826,-23.279,"plants"
"24732","Plinia peruviana (Poir.) Govaerts",-50.095,-23.559,"plants"
"24733","Plinia peruviana (Poir.) Govaerts",-53.368,-23.691,"plants"
"24734","Plinia peruviana (Poir.) Govaerts",-52.751,-23.852,"plants"
"24735","Plinia peruviana (Poir.) Govaerts",-51.953,-23.916,"plants"
"24736","Plinia peruviana (Poir.) Govaerts",-47.477,-22.358,"plants"
"24737","Plinia peruviana (Poir.) Govaerts",-46.643,-22.501,"plants"
"24738","Plinia peruviana (Poir.) Govaerts",-47.041,-22.607,"plants"
"24739","Plinia peruviana (Poir.) Govaerts",-51.254,-23.45,"plants"
"24740","Plinia peruviana (Poir.) Govaerts",-53.526,-24.404,"plants"
"24741","Plinia peruviana (Poir.) Govaerts",-53.41,-26.729,"plants"
"24742","Plinia peruviana (Poir.) Govaerts",-53.686,-26.957,"plants"
"24743","Plinia peruviana (Poir.) Govaerts",-53.236,-26.998,"plants"
"24744","Plinia peruviana (Poir.) Govaerts",-53.509,-27.089,"plants"
"24745","Plinia peruviana (Poir.) Govaerts",-53.882,-27.227,"plants"
"24746","Plinia peruviana (Poir.) Govaerts",-51.125,-30.064,"plants"
"24747","Plinia peruviana (Poir.) Govaerts",-50.704,-24.053,"plants"
"24748","Plinia peruviana (Poir.) Govaerts",-49.418,-24.077,"plants"
"24749","Plinia peruviana (Poir.) Govaerts",-50.593,-24.334,"plants"
"24750","Plinia peruviana (Poir.) Govaerts",-51.57,-24.616,"plants"
"24751","Plinia peruviana (Poir.) Govaerts",-53.508,-26.719,"plants"
"24752","Plinia peruviana (Poir.) Govaerts",-52.562,-27.176,"plants"
"24753","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-40.615,-19.921,"plants"
"24754","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-40.729,-20.016,"plants"
"24755","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-47.921,-24.182,"plants"
"24756","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-48.071,-24.231,"plants"
"24757","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-48.716,-25.603,"plants"
"24758","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.23,-26.37,"plants"
"24759","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.052,-26.463,"plants"
"24760","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-48.528,-27.718,"plants"
"24761","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.59,-28.62,"plants"
"24762","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.859,-28.979,"plants"
"24763","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.983,-29.365,"plants"
"24764","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-42.531,-22.305,"plants"
"24765","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-48.901,-25.333,"plants"
"24766","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.141,-26.187,"plants"
"24767","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.947,-26.549,"plants"
"24768","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.591,-26.731,"plants"
"24769","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-50.13,-27,"plants"
"24770","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.23,-27.09,"plants"
"24771","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.14,-27.27,"plants"
"24772","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.41,-27.36,"plants"
"24773","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.05,-27.54,"plants"
"24774","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.23,-27.9,"plants"
"24775","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-42.95,-22.454,"plants"
"24776","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.41,-26.46,"plants"
"24777","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.048,-25.469,"plants"
"24778","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-49.68,-27.36,"plants"
"24779","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",-51.573,-26.642,"plants"
"24780","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-39.106,-15.669,"plants"
"24781","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-39.43,-17.22,"plants"
"24782","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-39.578,-17.783,"plants"
"24783","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-39.801,-18.269,"plants"
"24784","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-40.177,-18.999,"plants"
"24785","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-40.022,-19.159,"plants"
"24786","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-40.077,-19.455,"plants"
"24787","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-39.474,-12.842,"plants"
"24788","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-41.301,-20.742,"plants"
"24789","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-41.386,-21.013,"plants"
"24790","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-42.455,-22.629,"plants"
"24791","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-42.544,-22.717,"plants"
"24792","Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza",-43.978,-23.079,"plants"
"24793","Poecilanthe falcata (Vell.) Heringer",-39.084,-14.781,"plants"
"24794","Poecilanthe falcata (Vell.) Heringer",-39.095,-15.175,"plants"
"24795","Poecilanthe falcata (Vell.) Heringer",-39.106,-15.669,"plants"
"24796","Poecilanthe falcata (Vell.) Heringer",-39.838,-18.424,"plants"
"24797","Poecilanthe falcata (Vell.) Heringer",-40.022,-19.159,"plants"
"24798","Poecilanthe falcata (Vell.) Heringer",-40.427,-18.771,"plants"
"24799","Poecilanthe falcata (Vell.) Heringer",-41.301,-20.742,"plants"
"24800","Poecilanthe falcata (Vell.) Heringer",-40.855,-17.082,"plants"
"24801","Poecilanthe falcata (Vell.) Heringer",-40.603,-17.155,"plants"
"24802","Poecilanthe falcata (Vell.) Heringer",-41.04,-18.73,"plants"
"24803","Poecilanthe falcata (Vell.) Heringer",-42.865,-19.627,"plants"
"24804","Poecilanthe falcata (Vell.) Heringer",-40.041,-16.058,"plants"
"24805","Poecilanthe falcata (Vell.) Heringer",-40.303,-16.192,"plants"
"24806","Poecilanthe falcata (Vell.) Heringer",-40.215,-10.406,"plants"
"24807","Poecilanthe falcata (Vell.) Heringer",-42.855,-12.535,"plants"
"24808","Poecilanthe falcata (Vell.) Heringer",-41.769,-13.001,"plants"
"24809","Poecilanthe falcata (Vell.) Heringer",-42.004,-22.861,"plants"
"24810","Poecilanthe falcata (Vell.) Heringer",-42.03,-22.437,"plants"
"24811","Poecilanthe falcata (Vell.) Heringer",-43.628,-22.941,"plants"
"24812","Poecilanthe falcata (Vell.) Heringer",-42.906,-22.484,"plants"
"24813","Poecilanthe falcata (Vell.) Heringer",-43.092,-22.583,"plants"
"24814","Poecilanthe falcata (Vell.) Heringer",-43.904,-22.702,"plants"
"24815","Poecilanthe falcata (Vell.) Heringer",-41.096,-21.393,"plants"
"24816","Poecilanthe falcata (Vell.) Heringer",-43.362,-22.124,"plants"
"24817","Poecilanthe falcata (Vell.) Heringer",-44.091,-22.549,"plants"
"24818","Poecilanthe falcata (Vell.) Heringer",-42.33,-22.003,"plants"
"24819","Poecilanthe falcata (Vell.) Heringer",-43.707,-22.333,"plants"
"24820","Pouteria bapeba T.D.Penn.",-39.83,-17.18,"plants"
"24821","Pouteria bapeba T.D.Penn.",-40.177,-18.999,"plants"
"24822","Pouteria bapeba T.D.Penn.",-40.022,-19.159,"plants"
"24823","Pouteria bapeba T.D.Penn.",-40.077,-19.455,"plants"
"24824","Pouteria bapeba T.D.Penn.",-39.467,-15.164,"plants"
"24825","Pouteria bapeba T.D.Penn.",-39.661,-16.426,"plants"
"24826","Pouteria bapeba T.D.Penn.",-40.427,-18.771,"plants"
"24827","Pouteria bapeba T.D.Penn.",-39.474,-12.842,"plants"
"24828","Pouteria bapeba T.D.Penn.",-39.639,-15.919,"plants"
"24829","Pouteria bapeba T.D.Penn.",-39.918,-16.595,"plants"
"24830","Pouteria bapeba T.D.Penn.",-40.114,-13.949,"plants"
"24831","Pouteria coelomatica Rizzini",-39.719,-18.42,"plants"
"24832","Pouteria coelomatica Rizzini",-40.376,-20.518,"plants"
"24833","Pouteria coelomatica Rizzini",-39.084,-14.781,"plants"
"24834","Pouteria coelomatica Rizzini",-39.143,-16.353,"plants"
"24835","Pouteria coelomatica Rizzini",-39.342,-16.88,"plants"
"24836","Pouteria coelomatica Rizzini",-39.83,-17.18,"plants"
"24837","Pouteria coelomatica Rizzini",-39.43,-17.22,"plants"
"24838","Pouteria coelomatica Rizzini",-39.578,-17.783,"plants"
"24839","Pouteria coelomatica Rizzini",-39.801,-18.269,"plants"
"24840","Pouteria coelomatica Rizzini",-39.838,-18.424,"plants"
"24841","Pouteria coelomatica Rizzini",-40.177,-18.999,"plants"
"24842","Pouteria coelomatica Rizzini",-40.022,-19.159,"plants"
"24843","Pouteria coelomatica Rizzini",-40.077,-19.455,"plants"
"24844","Pouteria coelomatica Rizzini",-39.107,-14.49,"plants"
"24845","Pouteria coelomatica Rizzini",-39.474,-12.842,"plants"
"24846","Pouteria coelomatica Rizzini",-40.615,-19.921,"plants"
"24847","Pouteria coelomatica Rizzini",-41.301,-20.742,"plants"
"24848","Pouteria coelomatica Rizzini",-42.484,-19.748,"plants"
"24849","Pouteria coelomatica Rizzini",-42.004,-21.978,"plants"
"24850","Pouteria grandiflora (A.DC.) Baehni",-35.019,-6.379,"plants"
"24851","Pouteria grandiflora (A.DC.) Baehni",-34.858,-7.775,"plants"
"24852","Pouteria grandiflora (A.DC.) Baehni",-34.897,-8.102,"plants"
"24853","Pouteria grandiflora (A.DC.) Baehni",-35.88,-9.81,"plants"
"24854","Pouteria grandiflora (A.DC.) Baehni",-35.518,-5.183,"plants"
"24855","Pouteria grandiflora (A.DC.) Baehni",-35.002,-7.835,"plants"
"24856","Pouteria grandiflora (A.DC.) Baehni",-34.946,-7.999,"plants"
"24857","Pouteria grandiflora (A.DC.) Baehni",-34.986,-8.298,"plants"
"24858","Pouteria grandiflora (A.DC.) Baehni",-35.168,-8.577,"plants"
"24859","Pouteria grandiflora (A.DC.) Baehni",-35.175,-8.724,"plants"
"24860","Pouteria grandiflora (A.DC.) Baehni",-35.475,-8.864,"plants"
"24861","Pouteria grandiflora (A.DC.) Baehni",-35.307,-9.08,"plants"
"24862","Pouteria grandiflora (A.DC.) Baehni",-35.514,-9.236,"plants"
"24863","Pouteria grandiflora (A.DC.) Baehni",-35.604,-9.319,"plants"
"24864","Pouteria grandiflora (A.DC.) Baehni",-35.739,-9.52,"plants"
"24865","Pouteria grandiflora (A.DC.) Baehni",-35.954,-9.777,"plants"
"24866","Pouteria grandiflora (A.DC.) Baehni",-35.73,-8.614,"plants"
"24867","Pouteria grandiflora (A.DC.) Baehni",-35.841,-9.003,"plants"
"24868","Pouteria grandiflora (A.DC.) Baehni",-35.953,-9.185,"plants"
"24869","Pouteria grandiflora (A.DC.) Baehni",-36.414,-9.243,"plants"
"24870","Pouteria grandiflora (A.DC.) Baehni",-35.184,-5.928,"plants"
"24871","Pouteria grandiflora (A.DC.) Baehni",-35.183,-6.72,"plants"
"24872","Pouteria grandiflora (A.DC.) Baehni",-34.861,-7.145,"plants"
"24873","Pouteria grandiflora (A.DC.) Baehni",-35.254,-7.177,"plants"
"24874","Pouteria grandiflora (A.DC.) Baehni",-35.225,-7.637,"plants"
"24875","Pouteria grandiflora (A.DC.) Baehni",-34.879,-7.922,"plants"
"24876","Pouteria grandiflora (A.DC.) Baehni",-35.178,-8.059,"plants"
"24877","Pouteria grandiflora (A.DC.) Baehni",-35.746,-6.968,"plants"
"24878","Pouteria grandiflora (A.DC.) Baehni",-35.432,-7.607,"plants"
"24879","Pouteria grandiflora (A.DC.) Baehni",-35.897,-8.746,"plants"
"24880","Pouteria grandiflora (A.DC.) Baehni",-35.381,-5.887,"plants"
"24881","Pouteria grandiflora (A.DC.) Baehni",-36.88,-10.711,"plants"
"24882","Pouteria grandiflora (A.DC.) Baehni",-37.555,-11.817,"plants"
"24883","Pouteria grandiflora (A.DC.) Baehni",-38.958,-13.528,"plants"
"24884","Pouteria grandiflora (A.DC.) Baehni",-38.923,-15.858,"plants"
"24885","Pouteria grandiflora (A.DC.) Baehni",-39.036,-16.301,"plants"
"24886","Pouteria grandiflora (A.DC.) Baehni",-39.719,-18.42,"plants"
"24887","Pouteria grandiflora (A.DC.) Baehni",-38.774,-12.614,"plants"
"24888","Pouteria grandiflora (A.DC.) Baehni",-38.418,-12.955,"plants"
