"","sp","lon","lat","grupo"
"5129","Tachyphonus coronatus",-43.0157,-22.4532,"birds"
"5130","Tachyphonus coronatus",-44.7111,-22.4564,"birds"
"5131","Tachyphonus coronatus",-48.5452,-26.1943,"birds"
"5132","Tachyphonus coronatus",-44.9079,-23.3281,"birds"
"5133","Tachyphonus coronatus",-45.1932,-23.473,"birds"
"5134","Tachyphonus coronatus",-45.8849,-23.5227,"birds"
"5135","Tachyphonus coronatus",-45.0715,-23.441,"birds"
"5136","Tachyphonus coronatus",-44.1146,-19.5456,"birds"
"5137","Tachyphonus coronatus",-45.0268,-23.3987,"birds"
"5138","Tachyphonus coronatus",-44.94,-23.3313,"birds"
"5139","Tachyphonus coronatus",-45.6176,-22.7316,"birds"
"5140","Tachyphonus coronatus",-48.9642,-26.2608,"birds"
"5141","Tachyphonus coronatus",-46.1164,-23.5427,"birds"
"5142","Tachyphonus coronatus",-42.7103,-22.4865,"birds"
"5143","Tachyphonus coronatus",-40.9947,-20.4855,"birds"
"5144","Tachyphonus coronatus",-43.0758,-22.3214,"birds"
"5145","Tachyphonus coronatus",-43.5066,-20.3828,"birds"
"5146","Tachyphonus coronatus",-42.71,-22.2796,"birds"
"5147","Tachyphonus coronatus",-46.4955,-20.2506,"birds"
"5148","Tachyphonus coronatus",-44.656,-23.0338,"birds"
"5149","Tachyphonus coronatus",-47.8578,-23.9975,"birds"
"5150","Tachyphonus coronatus",-47.9201,-24.1933,"birds"
"5151","Tachyphonus coronatus",-54.4469,-25.6821,"birds"
"5152","Tachyphonus coronatus",-44.7268,-23.3532,"birds"
"5153","Tachyphonus coronatus",-43.4491,-23.0178,"birds"
"5154","Tachyphonus coronatus",-47.6431,-23.4277,"birds"
"5155","Tachyphonus coronatus",-44.6537,-23.314,"birds"
"5156","Tachyphonus coronatus",-45.1442,-23.3548,"birds"
"5157","Tachyphonus coronatus",-46.3558,-23.1988,"birds"
"5158","Tachyphonus coronatus",-48.1013,-24.2306,"birds"
"5159","Tachyphonus coronatus",-44.7854,-23.2239,"birds"
"5160","Tachyphonus coronatus",-45.1707,-23.4829,"birds"
"5161","Tachyphonus coronatus",-42.6787,-21.9573,"birds"
"5162","Tachyphonus coronatus",-42.5393,-22.1708,"birds"
"5163","Tachyphonus coronatus",-54.0716,-25.5889,"birds"
"5164","Tachyphonus coronatus",-42.5713,-22.3846,"birds"
"5165","Tachyphonus coronatus",-44.6064,-22.3271,"birds"
"5166","Tachyphonus coronatus",-42.4506,-22.2662,"birds"
"5167","Tachyphonus coronatus",-44.7423,-22.3798,"birds"
"5168","Tachyphonus coronatus",-43.2559,-22.9786,"birds"
"5169","Tachyphonus coronatus",-45.3286,-23.882,"birds"
"5170","Tachyphonus coronatus",-42.5143,-22.2459,"birds"
"5171","Tachyphonus coronatus",-42.5608,-22.2189,"birds"
"5172","Tachyphonus coronatus",-40.99,-20.4965,"birds"
"5173","Tachyphonus coronatus",-44.8242,-23.2136,"birds"
"5174","Tachyphonus coronatus",-42.3659,-22.3921,"birds"
"5175","Tachyphonus coronatus",-46.5168,-20.2952,"birds"
"5176","Tachyphonus coronatus",-47.8942,-25.0203,"birds"
"5177","Tachyphonus coronatus",-47.9773,-24.1367,"birds"
"5178","Tachyphonus coronatus",-54.4383,-25.6425,"birds"
"5179","Tachyphonus coronatus",-50.6131,-29.4411,"birds"
"5180","Tachyphonus coronatus",-49.5535,-23.7002,"birds"
"5181","Tachyphonus coronatus",-45.0879,-23.4174,"birds"
"5182","Tachyphonus coronatus",-44.6065,-22.4409,"birds"
"5183","Tachyphonus coronatus",-44.6339,-23.2403,"birds"
"5184","Tachyphonus coronatus",-43.052,-22.9157,"birds"
"5185","Tachyphonus coronatus",-42.5893,-22.4136,"birds"
"5186","Tachyphonus coronatus",-42.123,-22.8285,"birds"
"5187","Tangara cyanocephala",-45.0803,-23.3948,"birds"
"5188","Tangara cyanocephala",-45.195,-23.3782,"birds"
"5189","Tangara cyanocephala",-47.98,-24.1756,"birds"
"5190","Tangara cyanocephala",-48.6921,-25.9645,"birds"
"5191","Tangara cyanocephala",-48.8885,-25.3459,"birds"
"5192","Tangara cyanocephala",-45.083,-23.4258,"birds"
"5193","Tangara cyanocephala",-48.4128,-24.2682,"birds"
"5194","Tangara cyanocephala",-47.8702,-24.0496,"birds"
"5195","Tangara cyanocephala",-42.7119,-22.4878,"birds"
"5196","Tangara cyanocephala",-39.4217,-4.4094,"birds"
"5197","Tangara cyanocephala",-43.0001,-22.4719,"birds"
"5198","Tangara cyanocephala",-42.7717,-22.4523,"birds"
"5199","Tangara cyanocephala",-42.6421,-22.4445,"birds"
"5200","Tangara cyanocephala",-45.173,-23.4736,"birds"
"5201","Tangara cyanocephala",-45.0588,-23.3994,"birds"
"5202","Tangara cyanocephala",-44.5478,-22.9688,"birds"
"5203","Tangara cyanocephala",-42.8305,-22.4294,"birds"
"5204","Tangara cyanocephala",-43.2559,-22.9786,"birds"
"5205","Tangara cyanocephala",-43.2241,-22.9674,"birds"
"5206","Tangara cyanocephala",-42.5731,-22.3901,"birds"
"5207","Tangara cyanocephala",-45.07,-23.3938,"birds"
"5208","Tangara cyanocephala",-44.595,-22.4609,"birds"
"5209","Tangara cyanocephala",-48.4223,-24.2835,"birds"
"5210","Tangara cyanocephala",-45.0629,-23.4011,"birds"
"5211","Tangara cyanocephala",-44.5381,-22.9929,"birds"
"5212","Tangara cyanocephala",-42.6002,-22.4093,"birds"
"5213","Tangara cyanocephala",-45.0857,-23.4339,"birds"
"5214","Tangara cyanocephala",-45.17,-23.47,"birds"
"5215","Tangara cyanocephala",-45.1932,-23.473,"birds"
"5216","Tangara cyanocephala",-44.5522,-22.9684,"birds"
"5217","Tangara cyanocephala",-42.5297,-22.3583,"birds"
"5218","Tangara cyanocephala",-44.6737,-23.2921,"birds"
"5219","Tangara cyanocephala",-45.4829,-22.7005,"birds"
"5220","Tangara cyanocephala",-45.1154,-23.375,"birds"
"5221","Tangara cyanocephala",-40.1345,-14.4132,"birds"
"5222","Tangara cyanocephala",-44.714,-23.1215,"birds"
"5223","Tangara cyanocephala",-44.8505,-23.3571,"birds"
"5224","Tangara cyanocephala",-44.7309,-23.1191,"birds"
"5225","Tangara cyanocephala",-47.0116,-23.9667,"birds"
"5226","Tangara cyanocephala",-44.6503,-23.3317,"birds"
"5227","Tangara cyanocephala",-44.5432,-22.9828,"birds"
"5228","Tangara cyanocephala",-43.0413,-22.4927,"birds"
"5229","Tangara cyanocephala",-35.84278,-8.99167,"birds"
"5230","Tangara cyanocephala",-40.1894,-14.3449,"birds"
"5231","Tangara cyanocephala",-45.0728,-23.3905,"birds"
"5232","Tangara cyanocephala",-45.8667,-23.6333,"birds"
"5233","Tangara cyanocephala",-44.8375,-23.1719,"birds"
"5234","Tangara cyanocephala",-38.8733,-4.32227,"birds"
"5235","Tangara cyanocephala",-35.1245,-8.57503,"birds"
"5236","Tangara cyanocephala",-49.3078,-26.3234,"birds"
"5237","Tangara cyanocephala",-36.1228,-8.97089,"birds"
"5238","Tangara cyanocephala",-45.3206,-23.8091,"birds"
"5239","Tangara cyanocephala",-45.3409,-23.847,"birds"
"5240","Tangara cyanocephala",-35.9409,-9.30013,"birds"
"5241","Tangara cyanocephala",-44.2695,-22.9695,"birds"
"5242","Tangara cyanocephala",-48.642,-26.0814,"birds"
"5243","Tangara cyanocephala",-42.605,-22.4129,"birds"
"5244","Tangara cyanocephala",-42.994,-22.5227,"birds"
"5245","Tangara cyanocephala",-35.1816,-8.94438,"birds"
"5246","Tangara cyanocephala",-34.998,-8.4725,"birds"
"5247","Tangara cyanocephala",-43.2163,-22.9031,"birds"
"5248","Tangara cyanocephala",-45.6024,-22.7113,"birds"
"5249","Tangara cyanocephala",-45.3609,-23.8332,"birds"
"5250","Tangara cyanocephala",-44.5589,-22.9542,"birds"
"5251","Tangara cyanocephala",-44.7803,-23.1846,"birds"
"5252","Tangara cyanocephala",-44.6123,-22.4301,"birds"
"5253","Tangara cyanocephala",-42.8094,-22.4259,"birds"
"5254","Tangara cyanocephala",-36.1198,-9.11521,"birds"
"5255","Tangara cyanocephala",-47.9773,-24.1367,"birds"
"5256","Tangara cyanocephala",-43.2664,-22.9638,"birds"
"5257","Tangara cyanocephala",-45.3044,-23.5623,"birds"
"5258","Tangara cyanocephala",-47.8098,-23.921,"birds"
"5259","Tangara cyanocephala",-44.94,-23.3313,"birds"
"5260","Tangara cyanocephala",-45.0268,-23.3987,"birds"
"5261","Tangara cyanocephala",-44.9079,-23.3281,"birds"
"5262","Tangara cyanocephala",-45.8849,-23.5227,"birds"
"5263","Tangara cyanocephala",-38.9278,-4.24259,"birds"
"5264","Tangara cyanocephala",-38.9312,-4.24317,"birds"
"5265","Tangara cyanocephala",-35.1535,-8.75072,"birds"
"5266","Tangara cyanocephala",-42.7103,-22.4865,"birds"
"5267","Tangara cyanocephala",-42.5566,-22.376,"birds"
"5268","Tangara cyanocephala",-45.0714,-23.4343,"birds"
"5269","Tangara cyanocephala",-42.71,-22.2796,"birds"
"5270","Tangara cyanocephala",-44.656,-23.0338,"birds"
"5271","Tangara cyanocephala",-47.8578,-23.9975,"birds"
"5272","Tangara cyanocephala",-47.9201,-24.1933,"birds"
"5273","Tangara cyanocephala",-44.6609,-23.3306,"birds"
"5274","Tangara cyanocephala",-44.7268,-23.3532,"birds"
"5275","Tangara cyanocephala",-44.6537,-23.314,"birds"
"5276","Tangara cyanocephala",-45.1442,-23.3548,"birds"
"5277","Tangara cyanocephala",-48.419,-24.303,"birds"
"5278","Tangara cyanocephala",-44.6064,-22.3271,"birds"
"5279","Tangara cyanocephala",-47.0347,-23.974,"birds"
"5280","Tangara cyanocephala",-45.1741,-23.4938,"birds"
"5281","Tangara cyanocephala",-45.3286,-23.882,"birds"
"5282","Tangara cyanocephala",-39.5644,-15.392,"birds"
"5283","Tangara cyanocephala",-48.6405,-26.0817,"birds"
"5284","Tangara cyanocephala",-44.1877,-23.1639,"birds"
"5285","Tangara cyanocephala",-39.2305,-5.15295,"birds"
"5286","Tangara cyanocephala",-38.9299,-4.25062,"birds"
"5287","Tangara cyanocephala",-39.5768,-15.3823,"birds"
"5288","Tangara cyanocephala",-39.175,-16.3798,"birds"
"5289","Tangara cyanocephala",-45.0879,-23.4174,"birds"
"5290","Tangara cyanocephala",-35.8446,-8.7185,"birds"
"5291","Tangara cyanocephala",-35.1771,-8.72726,"birds"
"5292","Tangara cyanocephala",-44.6136,-22.4458,"birds"
"5293","Tangara cyanocephala",-43.052,-22.9157,"birds"
"5294","Tangara cyanocephala",-35.7222,-8.47237,"birds"
"5295","Tangara cyanocephala",-40.0895,-19.0167,"birds"
"5296","Tangara cyanocephala",-40.5631,-19.906,"birds"
"5297","Tangara cyanocephala",-44.6892,-23.0195,"birds"
"5298","Tangara cyanocephala",-44.2859,-22.9913,"birds"
"5299","Tangara cyanocephala",-44.6735,-23.0355,"birds"
"5300","Tangara cyanocephala",-42.123,-22.8285,"birds"
"5301","Tangara cyanoventris",-40.6,-19.9167,"birds"
"5302","Tangara cyanoventris",-40.1334,-14.4014,"birds"
"5303","Tangara cyanoventris",-41.3525,-20.2293,"birds"
"5304","Tangara cyanoventris",-42.6707,-21.9584,"birds"
"5305","Tangara cyanoventris",-44.5798,-22.4516,"birds"
"5306","Tangara cyanoventris",-44.65,-22.5833,"birds"
"5307","Tangara cyanoventris",-40.1894,-14.3449,"birds"
"5308","Tangara cyanoventris",-44.6031,-22.4662,"birds"
"5309","Tangara cyanoventris",-43.0001,-22.4719,"birds"
"5310","Tangara cyanoventris",-44.6199,-22.429,"birds"
"5311","Tangara cyanoventris",-42.5174,-22.0552,"birds"
"5312","Tangara cyanoventris",-44.595,-22.4609,"birds"
"5313","Tangara cyanoventris",-44.6136,-22.4458,"birds"
"5314","Tangara cyanoventris",-46.4955,-20.2506,"birds"
"5315","Tangara cyanoventris",-44.7423,-22.3798,"birds"
"5316","Tangara cyanoventris",-48.4128,-24.2682,"birds"
"5317","Tangara cyanoventris",-43.4884,-20.0977,"birds"
"5318","Tangara cyanoventris",-43.466,-20.0869,"birds"
"5319","Tangara cyanoventris",-42.5509,-22.38,"birds"
"5320","Tangara cyanoventris",-44.5853,-22.472,"birds"
"5321","Tangara cyanoventris",-42.5297,-22.3583,"birds"
"5322","Tangara cyanoventris",-43.3246,-22.484,"birds"
"5323","Tangara cyanoventris",-42.5392,-22.1707,"birds"
"5324","Tangara cyanoventris",-40.1345,-14.4132,"birds"
"5325","Tangara cyanoventris",-44.6015,-22.4607,"birds"
"5326","Tangara cyanoventris",-44.57,-22.5,"birds"
"5327","Tangara cyanoventris",-43.37,-22.45,"birds"
"5328","Tangara cyanoventris",-48.64056,-26.08278,"birds"
"5329","Tangara cyanoventris",-40.5652,-19.9048,"birds"
"5330","Tangara cyanoventris",-42.6833,-22.0519,"birds"
"5331","Tangara cyanoventris",-46.3081,-20.1436,"birds"
"5332","Tangara cyanoventris",-43.6761,-19.8228,"birds"
"5333","Tangara cyanoventris",-41.6732,-20.4781,"birds"
"5334","Tangara cyanoventris",-42.5945,-22.2325,"birds"
"5335","Tangara cyanoventris",-42.5944,-22.4031,"birds"
"5336","Tangara cyanoventris",-42.4643,-22.2492,"birds"
"5337","Tangara cyanoventris",-42.481,-22.0934,"birds"
"5338","Tangara cyanoventris",-43.95,-22.3,"birds"
"5339","Tangara cyanoventris",-44.3719,-22.4336,"birds"
"5340","Tangara cyanoventris",-42.6421,-22.4445,"birds"
"5341","Tangara cyanoventris",-43.0157,-22.4532,"birds"
"5342","Tangara cyanoventris",-40.7428,-20.0327,"birds"
"5343","Tangara cyanoventris",-40.5965,-19.9353,"birds"
"5344","Tangara cyanoventris",-43.9045,-19.95,"birds"
"5345","Tangara cyanoventris",-42.5143,-22.2459,"birds"
"5346","Tangara cyanoventris",-43.3786,-20.0223,"birds"
"5347","Tangara cyanoventris",-44.6749,-22.3883,"birds"
"5348","Tangara cyanoventris",-40.5866,-19.923,"birds"
"5349","Tangara cyanoventris",-40.9947,-20.4855,"birds"
"5350","Tangara cyanoventris",-40.5532,-19.9073,"birds"
"5351","Tangara cyanoventris",-43.5066,-20.3828,"birds"
"5352","Tangara cyanoventris",-43.0758,-22.3214,"birds"
"5353","Tangara cyanoventris",-43.2559,-22.9786,"birds"
"5354","Tangara cyanoventris",-45.1442,-23.3548,"birds"
"5355","Tangara cyanoventris",-46.3558,-23.1988,"birds"
"5356","Tangara cyanoventris",-42.4506,-22.2662,"birds"
"5357","Tangara cyanoventris",-42.6716,-22.0484,"birds"
"5358","Tangara cyanoventris",-40.99,-20.4965,"birds"
"5359","Tangara cyanoventris",-44.6091,-22.436,"birds"
"5360","Tangara cyanoventris",-40.0767,-13.8626,"birds"
"5361","Tangara cyanoventris",-41.3709,-13.0071,"birds"
"5362","Tangara cyanoventris",-45.083,-23.4258,"birds"
"5363","Tangara cyanoventris",-44.581,-22.3234,"birds"
"5364","Tangara cyanoventris",-43.052,-22.9157,"birds"
"5365","Tangara cyanoventris",-41.2959,-20.2744,"birds"
"5366","Tangara cyanoventris",-40.0895,-19.0167,"birds"
"5367","Tangara cyanoventris",-44.2859,-22.9913,"birds"
"5368","Tangara desmaresti",-44.6917,-22.3787,"birds"
"5369","Tangara desmaresti",-41.3525,-20.2293,"birds"
"5370","Tangara desmaresti",-41.0793,-20.6723,"birds"
"5371","Tangara desmaresti",-42.992,-22.3968,"birds"
"5372","Tangara desmaresti",-42.6707,-21.9584,"birds"
"5373","Tangara desmaresti",-44.5798,-22.4516,"birds"
"5374","Tangara desmaresti",-45.5898,-22.7372,"birds"
"5375","Tangara desmaresti",-48.4128,-24.2682,"birds"
"5376","Tangara desmaresti",-44.65,-22.5833,"birds"
"5377","Tangara desmaresti",-43.0001,-22.4719,"birds"
"5378","Tangara desmaresti",-44.6031,-22.4662,"birds"
"5379","Tangara desmaresti",-44.595,-22.4609,"birds"
"5380","Tangara desmaresti",-42.5297,-22.3583,"birds"
"5381","Tangara desmaresti",-42.5703,-22.2125,"birds"
"5382","Tangara desmaresti",-42.5608,-22.2189,"birds"
"5383","Tangara desmaresti",-48.3096,-24.282,"birds"
"5384","Tangara desmaresti",-43.2134,-22.518,"birds"
"5385","Tangara desmaresti",-44.7423,-22.3798,"birds"
"5386","Tangara desmaresti",-44.6199,-22.429,"birds"
"5387","Tangara desmaresti",-42.6421,-22.4445,"birds"
"5388","Tangara desmaresti",-42.5143,-22.2459,"birds"
"5389","Tangara desmaresti",-44.6136,-22.4458,"birds"
"5390","Tangara desmaresti",-47.9773,-24.1367,"birds"
"5391","Tangara desmaresti",-46.637,-23.45,"birds"
"5392","Tangara desmaresti",-42.5645,-22.2275,"birds"
"5393","Tangara desmaresti",-44.6526,-22.7357,"birds"
"5394","Tangara desmaresti",-44.191,-23.1852,"birds"
"5395","Tangara desmaresti",-43.1845,-22.5068,"birds"
"5396","Tangara desmaresti",-42.5509,-22.38,"birds"
"5397","Tangara desmaresti",-43.4884,-20.0977,"birds"
"5398","Tangara desmaresti",-45.5892,-22.7044,"birds"
"5399","Tangara desmaresti",-45.6024,-22.7113,"birds"
"5400","Tangara desmaresti",-42.6002,-22.4093,"birds"
"5401","Tangara desmaresti",-45.4899,-22.6913,"birds"
"5402","Tangara desmaresti",-40.1345,-14.4132,"birds"
"5403","Tangara desmaresti",-48.4059,-24.1647,"birds"
"5404","Tangara desmaresti",-41.3965,-12.5714,"birds"
"5405","Tangara desmaresti",-45.47,-22.71,"birds"
"5406","Tangara desmaresti",-45.642,-22.6797,"birds"
"5407","Tangara desmaresti",-43.0413,-22.4927,"birds"
"5408","Tangara desmaresti",-42.98,-22.43,"birds"
"5409","Tangara desmaresti",-44.63,-22.38,"birds"
"5410","Tangara desmaresti",-47.48,-21.98,"birds"
"5411","Tangara desmaresti",-44.57,-22.5,"birds"
"5412","Tangara desmaresti",-43.37,-22.45,"birds"
"5413","Tangara desmaresti",-42.98333,-22.43333,"birds"
"5414","Tangara desmaresti",-43.23463,-22.92678,"birds"
"5415","Tangara desmaresti",-43.01472,-22.45028,"birds"
"5416","Tangara desmaresti",-44.7324,-22.3626,"birds"
"5417","Tangara desmaresti",-45.083,-23.4258,"birds"
"5418","Tangara desmaresti",-42.994,-22.5227,"birds"
"5419","Tangara desmaresti",-44.605,-22.4045,"birds"
"5420","Tangara desmaresti",-44.6083,-22.4383,"birds"
"5421","Tangara desmaresti",-48.9138,-25.3311,"birds"
"5422","Tangara desmaresti",-42.605,-22.4129,"birds"
"5423","Tangara desmaresti",-42.5149,-22.317,"birds"
"5424","Tangara desmaresti",-42.4274,-22.3861,"birds"
"5425","Tangara desmaresti",-49.3078,-26.3234,"birds"
"5426","Tangara desmaresti",-42.5803,-22.1702,"birds"
"5427","Tangara desmaresti",-42.9696,-22.4106,"birds"
"5428","Tangara desmaresti",-42.5859,-22.3537,"birds"
"5429","Tangara desmaresti",-42.7231,-22.3742,"birds"
"5430","Tangara desmaresti",-48.9266,-25.3198,"birds"
"5431","Tangara desmaresti",-45.5717,-22.7175,"birds"
"5432","Tangara desmaresti",-45.2097,-23.3642,"birds"
"5433","Tangara desmaresti",-44.5924,-22.3113,"birds"
"5434","Tangara desmaresti",-42.48,-22.3321,"birds"
"5435","Tangara desmaresti",-44.5799,-22.325,"birds"
"5436","Tangara desmaresti",-42.5945,-22.2325,"birds"
"5437","Tangara desmaresti",-42.5311,-22.3659,"birds"
"5438","Tangara desmaresti",-45.0629,-23.4011,"birds"
"5439","Tangara desmaresti",-43.16667,-22.51667,"birds"
"5440","Tangara desmaresti",-44.7428,-22.3325,"birds"
"5441","Tangara desmaresti",-44.3719,-22.4336,"birds"
"5442","Tangara desmaresti",-42.959,-22.4143,"birds"
"5443","Tangara desmaresti",-44.7111,-22.4564,"birds"
"5444","Tangara desmaresti",-43.8959,-21.7103,"birds"
"5445","Tangara desmaresti",-46.5145,-23.7733,"birds"
"5446","Tangara desmaresti",-45.1647,-23.3194,"birds"
"5447","Tangara desmaresti",-46.5293,-23.7784,"birds"
"5448","Tangara desmaresti",-45.1334,-23.3512,"birds"
"5449","Tangara desmaresti",-45.1222,-23.3575,"birds"
"5450","Tangara desmaresti",-44.5432,-22.9828,"birds"
"5451","Tangara desmaresti",-45.0588,-23.3994,"birds"
"5452","Tangara desmaresti",-44.94,-23.3313,"birds"
"5453","Tangara desmaresti",-42.7447,-22.4323,"birds"
"5454","Tangara desmaresti",-42.7103,-22.4865,"birds"
"5455","Tangara desmaresti",-45.5243,-22.6943,"birds"
"5456","Tangara desmaresti",-44.6749,-22.3883,"birds"
"5457","Tangara desmaresti",-42.71,-22.2796,"birds"
"5458","Tangara desmaresti",-43.0758,-22.3214,"birds"
"5459","Tangara desmaresti",-43.0328,-22.4116,"birds"
"5460","Tangara desmaresti",-45.1442,-23.3548,"birds"
"5461","Tangara desmaresti",-42.9972,-22.4568,"birds"
"5462","Tangara desmaresti",-42.5713,-22.3846,"birds"
"5463","Tangara desmaresti",-48.419,-24.303,"birds"
"5464","Tangara desmaresti",-44.6064,-22.3271,"birds"
"5465","Tangara desmaresti",-43.0906,-22.2971,"birds"
"5466","Tangara desmaresti",-40.99,-20.4965,"birds"
"5467","Tangara desmaresti",-42.3659,-22.3921,"birds"
"5468","Tangara desmaresti",-45.3181,-23.2189,"birds"
"5469","Tangara desmaresti",-44.7472,-22.3686,"birds"
"5470","Tangara desmaresti",-43.2241,-22.9674,"birds"
"5471","Tangara desmaresti",-42.557,-22.3708,"birds"
"5472","Tangara desmaresti",-44.581,-22.3234,"birds"
"5473","Tangara desmaresti",-42.6716,-22.0484,"birds"
"5474","Tangara desmaresti",-43.052,-22.9157,"birds"
"5475","Tangara desmaresti",-42.4649,-20.7094,"birds"
"5476","Tangara desmaresti",-41.2959,-20.2744,"birds"
"5477","Tangara desmaresti",-44.6735,-23.0355,"birds"
"5478","Tangara fastuosa",-35.945,-9.29595,"birds"
"5479","Tangara fastuosa",-35.1181,-8.65808,"birds"
"5480","Tangara fastuosa",-34.9478,-8.00739,"birds"
"5481","Tangara fastuosa",-34.8831,-8.05056,"birds"
"5482","Tangara fastuosa",-43.3246,-22.484,"birds"
"5483","Tangara fastuosa",-35.9516,-9.30527,"birds"
"5484","Tangara fastuosa",-45.0629,-23.4011,"birds"
"5485","Tangara fastuosa",-37,-8,"birds"
"5486","Tangara fastuosa",-35.947,-9.13905,"birds"
"5487","Tangara fastuosa",-36.1228,-8.97089,"birds"
"5488","Tangara fastuosa",-35.1245,-8.57503,"birds"
"5489","Tangara fastuosa",-35.1816,-8.94438,"birds"
"5490","Tangara fastuosa",-43.2237,-22.9676,"birds"
"5491","Tangara fastuosa",-34.9,-8.05,"birds"
"5492","Tangara fastuosa",-36.0466,-9.15396,"birds"
"5493","Tangara fastuosa",-35.9363,-9.29324,"birds"
"5494","Tangara fastuosa",-36.5937,-9.31289,"birds"
"5495","Tangara fastuosa",-35.9413,-9.30579,"birds"
"5496","Tangara fastuosa",-35.8446,-8.7185,"birds"
"5497","Tangara fastuosa",-35.1771,-8.72726,"birds"
"5498","Tangara fastuosa",-44.6065,-22.4409,"birds"
"5499","Tangara fastuosa",-35.7222,-8.47237,"birds"
"5500","Tangara peruviana",-47.9306,-25.108,"birds"
"5501","Tangara peruviana",-47.8983,-25.0222,"birds"
"5502","Tangara peruviana",-50.6111,-29.4431,"birds"
"5503","Tangara peruviana",-44.5717,-22.4819,"birds"
"5504","Tangara peruviana",-45.0629,-23.4011,"birds"
"5505","Tangara peruviana",-45.083,-23.4258,"birds"
"5506","Tangara peruviana",-44.595,-22.4609,"birds"
"5507","Tangara peruviana",-47.8976,-25.0256,"birds"
"5508","Tangara peruviana",-48.642,-26.0814,"birds"
"5509","Tangara peruviana",-45.5417,-23.8096,"birds"
"5510","Tangara peruviana",-48.83333,-26.3,"birds"
"5511","Tangara peruviana",-47.5509,-24.7093,"birds"
"5512","Tangara peruviana",-45.173,-23.4736,"birds"
"5513","Tangara peruviana",-44.6136,-22.4458,"birds"
"5514","Tangara peruviana",-49.6257,-28.34,"birds"
"5515","Tangara peruviana",-43.1637,-22.951,"birds"
"5516","Tangara peruviana",-47.9721,-25.032,"birds"
"5517","Tangara peruviana",-47.9693,-25.0303,"birds"
"5518","Tangara peruviana",-43.2241,-22.9674,"birds"
"5519","Tangara peruviana",-47.9457,-25.0371,"birds"
"5520","Tangara seledon",-42.7717,-22.4523,"birds"
"5521","Tangara seledon",-43.2251,-22.9678,"birds"
"5522","Tangara seledon",-48.3096,-24.282,"birds"
"5523","Tangara seledon",-42.8305,-22.4294,"birds"
"5524","Tangara seledon",-42.5143,-22.2459,"birds"
"5525","Tangara seledon",-44.7309,-23.1191,"birds"
"5526","Tangara seledon",-48.4128,-24.2682,"birds"
"5527","Tangara seledon",-42.6421,-22.4445,"birds"
"5528","Tangara seledon",-42.7119,-22.4878,"birds"
"5529","Tangara seledon",-45.173,-23.4736,"birds"
"5530","Tangara seledon",-44.6503,-23.3317,"birds"
"5531","Tangara seledon",-45.0629,-23.4011,"birds"
"5532","Tangara seledon",-44.5432,-22.9828,"birds"
"5533","Tangara seledon",-45.083,-23.4258,"birds"
"5534","Tangara seledon",-44.595,-22.4609,"birds"
"5535","Tangara seledon",-44.6136,-22.4458,"birds"
"5536","Tangara seledon",-43.0413,-22.4927,"birds"
"5537","Tangara seledon",-49.0425,-26.8051,"birds"
"5538","Tangara seledon",-46.6266,-23.6392,"birds"
"5539","Tangara seledon",-48.4059,-24.1647,"birds"
"5540","Tangara seledon",-44.6164,-22.4307,"birds"
"5541","Tangara seledon",-43.2559,-22.9786,"birds"
"5542","Tangara seledon",-43.2123,-22.9517,"birds"
"5543","Tangara seledon",-45.5417,-23.8096,"birds"
"5544","Tangara seledon",-43.2268,-22.9638,"birds"
"5545","Tangara seledon",-42.6051,-22.4066,"birds"
"5546","Tangara seledon",-42.5297,-22.3583,"birds"
"5547","Tangara seledon",-44.5589,-22.9542,"birds"
"5548","Tangara seledon",-45.6178,-22.7312,"birds"
"5549","Tangara seledon",-54.4384,-25.6808,"birds"
"5550","Tangara seledon",-43.0001,-22.4719,"birds"
"5551","Tangara seledon",-45.6024,-22.7113,"birds"
"5552","Tangara seledon",-42.5664,-22.3868,"birds"
"5553","Tangara seledon",-42.5786,-22.3714,"birds"
"5554","Tangara seledon",-43.4491,-23.0178,"birds"
"5555","Tangara seledon",-44.7803,-23.1846,"birds"
"5556","Tangara seledon",-42.6001,-22.4092,"birds"
"5557","Tangara seledon",-47.42738,-24.26753,"birds"
"5558","Tangara seledon",-44.3719,-22.4336,"birds"
"5559","Tangara seledon",-48.4181,-24.3013,"birds"
"5560","Tangara seledon",-42.7391,-22.4216,"birds"
"5561","Tangara seledon",-42.7554,-22.4137,"birds"
"5562","Tangara seledon",-42.8094,-22.4259,"birds"
"5563","Tangara seledon",-44.7111,-22.4564,"birds"
"5564","Tangara seledon",-45.5898,-22.7372,"birds"
"5565","Tangara seledon",-45.642,-22.6797,"birds"
"5566","Tangara seledon",-48.5452,-26.1943,"birds"
"5567","Tangara seledon",-45.0588,-23.3994,"birds"
"5568","Tangara seledon",-45.0268,-23.3987,"birds"
"5569","Tangara seledon",-44.9079,-23.3281,"birds"
"5570","Tangara seledon",-45.1932,-23.473,"birds"
"5571","Tangara seledon",-44.94,-23.3313,"birds"
"5572","Tangara seledon",-45.0715,-23.441,"birds"
"5573","Tangara seledon",-45.8849,-23.5227,"birds"
"5574","Tangara seledon",-48.9642,-26.2608,"birds"
"5575","Tangara seledon",-42.7103,-22.4865,"birds"
"5576","Tangara seledon",-41.0598,-20.7415,"birds"
"5577","Tangara seledon",-41.001,-20.6613,"birds"
"5578","Tangara seledon",-47.8578,-23.9975,"birds"
